well_id,datetime,head_m
PW_115,2025-05-08T04:12:00Z,534.9825
PW_115,2025-05-08T04:13:00Z,535.3095
PW_115,2025-05-08T04:14:00Z,535.5685
PW_115,2025-05-08T04:15:00Z,535.2955
PW_115,2025-05-08T04:16:00Z,535.2245
PW_115,2025-05-08T04:17:00Z,535.8035
PW_115,2025-05-08T04:18:00Z,535.1034999999999
PW_115,2025-05-08T04:19:00Z,535.6985
PW_115,2025-05-08T04:20:00Z,535.2955
PW_115,2025-05-08T04:21:00Z,535.9515
PW_115,2025-05-08T04:22:00Z,535.4925
PW_115,2025-05-08T04:23:00Z,535.5024999999999
PW_115,2025-05-08T04:24:00Z,535.6095
PW_115,2025-05-08T04:25:00Z,535.1815
PW_115,2025-05-08T04:26:00Z,535.6545
PW_115,2025-05-08T04:27:00Z,535.2574999999999
PW_115,2025-05-08T04:28:00Z,535.2305
PW_115,2025-05-08T04:29:00Z,535.4845
PW_115,2025-05-08T04:30:00Z,535.6075
PW_115,2025-05-08T04:31:00Z,535.4955
PW_115,2025-05-08T04:32:00Z,535.6785
PW_115,2025-05-08T04:33:00Z,535.1635
PW_115,2025-05-08T04:34:00Z,535.2155
PW_115,2025-05-08T04:35:00Z,535.9745
PW_115,2025-05-08T04:36:00Z,535.2895
PW_115,2025-05-08T04:37:00Z,535.4685
PW_115,2025-05-08T04:38:00Z,535.4865
PW_115,2025-05-08T04:39:00Z,535.3425
PW_115,2025-05-08T04:40:00Z,535.4325
PW_115,2025-05-08T04:41:00Z,535.1925
PW_115,2025-05-08T04:42:00Z,535.3615
PW_115,2025-05-08T04:43:00Z,535.9965
PW_115,2025-05-08T04:44:00Z,535.3385
PW_115,2025-05-08T04:45:00Z,535.9475
PW_115,2025-05-08T04:46:00Z,535.7395
PW_115,2025-05-08T04:47:00Z,535.5735
PW_115,2025-05-08T04:48:00Z,535.8445
PW_115,2025-05-08T04:49:00Z,535.6335
PW_115,2025-05-08T04:50:00Z,535.7215
PW_115,2025-05-08T04:51:00Z,535.1925
PW_115,2025-05-08T04:52:00Z,535.6165
PW_115,2025-05-08T04:53:00Z,535.4865
PW_115,2025-05-08T04:54:00Z,535.6245
PW_115,2025-05-08T04:55:00Z,535.6965
PW_115,2025-05-08T04:56:00Z,535.3525
PW_115,2025-05-08T04:57:00Z,535.4544999999999
PW_115,2025-05-08T04:58:00Z,535.2044999999999
PW_115,2025-05-08T04:59:00Z,535.4615
PW_115,2025-05-08T05:00:00Z,535.4235
PW_115,2025-05-08T05:01:00Z,535.7305
PW_115,2025-05-08T05:02:00Z,535.2775
PW_115,2025-05-08T05:03:00Z,535.7885
PW_115,2025-05-08T05:04:00Z,535.6585
PW_115,2025-05-08T05:05:00Z,535.0095
PW_115,2025-05-08T05:06:00Z,535.5595
PW_115,2025-05-08T05:07:00Z,535.0205
PW_115,2025-05-08T05:08:00Z,535.2535
PW_115,2025-05-08T05:09:00Z,535.5445
PW_115,2025-05-08T05:10:00Z,535.3655
PW_115,2025-05-08T05:11:00Z,535.8065
PW_115,2025-05-08T05:12:00Z,535.4105
PW_115,2025-05-08T05:13:00Z,535.6115
PW_115,2025-05-08T05:14:00Z,535.4215
PW_115,2025-05-08T05:15:00Z,535.4775
PW_115,2025-05-08T05:16:00Z,535.3245
PW_115,2025-05-08T05:17:00Z,535.7925
PW_115,2025-05-08T05:18:00Z,535.4775
PW_115,2025-05-08T05:19:00Z,535.2535
PW_115,2025-05-08T05:20:00Z,535.2405
PW_115,2025-05-08T05:21:00Z,535.6315
PW_115,2025-05-08T05:22:00Z,535.4325
PW_115,2025-05-08T05:23:00Z,535.5685
PW_115,2025-05-08T05:24:00Z,535.9005
PW_115,2025-05-08T05:25:00Z,535.3725
PW_115,2025-05-08T05:26:00Z,535.3294999999999
PW_115,2025-05-08T05:27:00Z,535.3965
PW_115,2025-05-08T05:28:00Z,535.7775
PW_115,2025-05-08T05:29:00Z,535.5495
PW_115,2025-05-08T05:30:00Z,535.2405
PW_115,2025-05-08T05:31:00Z,535.5355
PW_115,2025-05-08T05:32:00Z,535.8245
PW_115,2025-05-08T05:33:00Z,535.6245
PW_115,2025-05-08T05:34:00Z,535.5665
PW_115,2025-05-08T05:35:00Z,535.8845
PW_115,2025-05-08T05:36:00Z,535.5485
PW_115,2025-05-08T05:37:00Z,535.6025
PW_115,2025-05-08T05:38:00Z,535.1635
PW_115,2025-05-08T05:39:00Z,535.3004999999999
PW_115,2025-05-08T05:40:00Z,535.5445
PW_115,2025-05-08T05:41:00Z,535.5805
PW_115,2025-05-08T05:42:00Z,535.6514999999999
PW_115,2025-05-08T05:43:00Z,535.5065
PW_115,2025-05-08T05:44:00Z,535.3054999999999
PW_115,2025-05-08T05:45:00Z,535.5645
PW_115,2025-05-08T05:46:00Z,535.4165
PW_115,2025-05-08T05:47:00Z,535.3385
PW_115,2025-05-08T05:48:00Z,535.2405
PW_115,2025-05-08T05:49:00Z,535.3584999999999
PW_115,2025-05-08T05:50:00Z,535.3925
PW_115,2025-05-08T05:51:00Z,535.3185
PW_115,2025-05-08T05:52:00Z,535.3275
PW_115,2025-05-08T05:53:00Z,535.6435
PW_115,2025-05-08T05:54:00Z,535.7655
PW_115,2025-05-08T05:55:00Z,535.5225
PW_115,2025-05-08T05:56:00Z,535.5125
PW_115,2025-05-08T05:57:00Z,535.8285
PW_115,2025-05-08T05:58:00Z,535.6635
PW_115,2025-05-08T05:59:00Z,535.3095
PW_115,2025-05-08T06:00:00Z,535.3605
PW_115,2025-05-08T06:01:00Z,535.1485
PW_115,2025-05-08T06:02:00Z,535.2015
PW_115,2025-05-08T06:03:00Z,535.2245
PW_115,2025-05-08T06:04:00Z,535.3565
PW_115,2025-05-08T06:05:00Z,535.2115
PW_115,2025-05-08T06:06:00Z,535.0045
PW_115,2025-05-08T06:07:00Z,534.9115
PW_115,2025-05-08T06:08:00Z,535.1745
PW_115,2025-05-08T06:09:00Z,535.2965
PW_115,2025-05-08T06:10:00Z,534.8255
PW_115,2025-05-08T06:11:00Z,535.0045
PW_115,2025-05-08T06:12:00Z,535.3565
PW_115,2025-05-08T06:13:00Z,535.1195
PW_115,2025-05-08T06:14:00Z,534.8165
PW_115,2025-05-08T06:15:00Z,535.1055
PW_115,2025-05-08T06:16:00Z,535.3315
PW_115,2025-05-08T06:17:00Z,535.6695
PW_115,2025-05-08T06:18:00Z,535.3725
PW_115,2025-05-08T06:19:00Z,535.4505
PW_115,2025-05-08T06:20:00Z,535.0345
PW_115,2025-05-08T06:21:00Z,535.2875
PW_115,2025-05-08T06:22:00Z,535.4544999999999
PW_115,2025-05-08T06:23:00Z,534.8905
PW_115,2025-05-08T06:24:00Z,535.1955
PW_115,2025-05-08T06:25:00Z,535.1975
PW_115,2025-05-08T06:26:00Z,534.8925
PW_115,2025-05-08T06:27:00Z,535.1084999999999
PW_115,2025-05-08T06:28:00Z,535.2425
PW_115,2025-05-08T06:29:00Z,535.3855
PW_115,2025-05-08T06:30:00Z,535.1754999999999
PW_115,2025-05-08T06:31:00Z,535.4725
PW_115,2025-05-08T06:32:00Z,534.9965
PW_115,2025-05-08T06:33:00Z,535.3045
PW_115,2025-05-08T06:34:00Z,535.4544999999999
PW_115,2025-05-08T06:35:00Z,535.4815
PW_115,2025-05-08T06:36:00Z,535.1084999999999
PW_115,2025-05-08T06:37:00Z,535.2715
PW_115,2025-05-08T06:38:00Z,534.7365
PW_115,2025-05-08T06:39:00Z,534.8865
PW_115,2025-05-08T06:40:00Z,535.3565
PW_115,2025-05-08T06:41:00Z,535.4665
PW_115,2025-05-08T06:42:00Z,535.1905
PW_115,2025-05-08T06:43:00Z,535.4145
PW_115,2025-05-08T06:44:00Z,535.2735
PW_115,2025-05-08T06:45:00Z,535.2044999999999
PW_115,2025-05-08T06:46:00Z,535.2755
PW_115,2025-05-08T06:47:00Z,535.1165
PW_115,2025-05-08T06:48:00Z,535.2405
PW_115,2025-05-08T06:49:00Z,535.1084999999999
PW_115,2025-05-08T06:50:00Z,534.9625
PW_115,2025-05-08T06:51:00Z,535.3745
PW_115,2025-05-08T06:52:00Z,535.2585
PW_115,2025-05-08T06:53:00Z,535.2875
PW_115,2025-05-08T06:54:00Z,535.0045
PW_115,2025-05-08T06:55:00Z,535.0115
PW_115,2025-05-08T06:56:00Z,534.9064999999999
PW_115,2025-05-08T06:57:00Z,534.7435
PW_115,2025-05-08T06:58:00Z,534.5015
PW_115,2025-05-08T06:59:00Z,534.7945
PW_115,2025-05-08T07:00:00Z,535.0925
PW_115,2025-05-08T07:01:00Z,535.1815
PW_115,2025-05-08T07:02:00Z,534.6845
PW_115,2025-05-08T07:03:00Z,535.0585
PW_115,2025-05-08T07:04:00Z,534.6895
PW_115,2025-05-08T07:05:00Z,535.0545
PW_115,2025-05-08T07:06:00Z,535.0565
PW_115,2025-05-08T07:07:00Z,534.9335
PW_115,2025-05-08T07:08:00Z,535.2445
PW_115,2025-05-08T07:09:00Z,535.3205
PW_115,2025-05-08T07:10:00Z,534.8725
PW_115,2025-05-08T07:11:00Z,535.4925
PW_115,2025-05-08T07:12:00Z,535.0515
PW_115,2025-05-08T07:13:00Z,534.9485
PW_115,2025-05-08T07:14:00Z,535.0295
PW_115,2025-05-08T07:15:00Z,535.0655
PW_115,2025-05-08T07:16:00Z,535.1324999999999
PW_115,2025-05-08T07:17:00Z,535.1465
PW_115,2025-05-08T07:18:00Z,535.0475
PW_115,2025-05-08T07:19:00Z,534.9025
PW_115,2025-05-08T07:20:00Z,534.8395
PW_115,2025-05-08T07:21:00Z,534.9915
PW_115,2025-05-08T07:22:00Z,534.7635
PW_115,2025-05-08T07:23:00Z,534.9965
PW_115,2025-05-08T07:24:00Z,534.5645
PW_115,2025-05-08T07:25:00Z,534.9425
PW_115,2025-05-08T07:26:00Z,534.7115
PW_115,2025-05-08T07:27:00Z,534.7135
PW_115,2025-05-08T07:28:00Z,534.4325
PW_115,2025-05-08T07:29:00Z,535.2735
PW_115,2025-05-08T07:30:00Z,534.8555
PW_115,2025-05-08T07:31:00Z,534.8995
PW_115,2025-05-08T07:32:00Z,534.5545
PW_115,2025-05-08T07:33:00Z,534.7795
PW_115,2025-05-08T07:34:00Z,534.8575
PW_115,2025-05-08T07:35:00Z,535.2555
PW_115,2025-05-08T07:36:00Z,534.9535
PW_115,2025-05-08T07:37:00Z,534.8635
PW_115,2025-05-08T07:38:00Z,535.0655
PW_115,2025-05-08T07:39:00Z,534.7345
PW_115,2025-05-08T07:40:00Z,534.7325
PW_115,2025-05-08T07:41:00Z,534.5575
PW_115,2025-05-08T07:42:00Z,534.4905
PW_115,2025-05-08T07:43:00Z,534.6575
PW_115,2025-05-08T07:44:00Z,534.6985
PW_115,2025-05-08T07:45:00Z,534.7605
PW_115,2025-05-08T07:46:00Z,534.7905
PW_115,2025-05-08T07:47:00Z,535.3945
PW_115,2025-05-08T07:48:00Z,534.8395
PW_115,2025-05-08T07:49:00Z,534.8465
PW_115,2025-05-08T07:50:00Z,534.7275
PW_115,2025-05-08T07:51:00Z,534.8255
PW_115,2025-05-08T07:52:00Z,534.6875
PW_115,2025-05-08T07:53:00Z,534.5504999999999
PW_115,2025-05-08T07:54:00Z,534.4135
PW_115,2025-05-08T07:55:00Z,534.7295
PW_115,2025-05-08T07:56:00Z,534.9585
PW_115,2025-05-08T07:57:00Z,534.9175
PW_115,2025-05-08T07:58:00Z,534.8375
PW_115,2025-05-08T07:59:00Z,534.6715
PW_115,2025-05-08T08:00:00Z,534.9665
PW_115,2025-05-08T08:01:00Z,534.3265
PW_115,2025-05-08T08:02:00Z,534.4855
PW_115,2025-05-08T08:03:00Z,534.8525
PW_115,2025-05-08T08:04:00Z,534.7095
PW_115,2025-05-08T08:05:00Z,534.6245
PW_115,2025-05-08T08:06:00Z,534.8255
PW_115,2025-05-08T08:07:00Z,534.8865
PW_115,2025-05-08T08:08:00Z,534.8645
PW_115,2025-05-08T08:09:00Z,534.7795
PW_115,2025-05-08T08:10:00Z,535.1725
PW_115,2025-05-08T08:11:00Z,534.8365
PW_115,2025-05-08T08:12:00Z,534.7835
PW_115,2025-05-08T08:13:00Z,534.4055
PW_115,2025-05-08T08:14:00Z,534.9405
PW_115,2025-05-08T08:15:00Z,534.6804999999999
PW_115,2025-05-08T08:16:00Z,534.4515
PW_115,2025-05-08T08:17:00Z,534.3845
PW_115,2025-05-08T08:18:00Z,534.7695
PW_115,2025-05-08T08:19:00Z,534.7764999999999
PW_115,2025-05-08T08:20:00Z,534.6245
PW_115,2025-05-08T08:21:00Z,534.7495
PW_115,2025-05-08T08:22:00Z,534.5485
PW_115,2025-05-08T08:23:00Z,534.4295
PW_115,2025-05-08T08:24:00Z,534.6205
PW_115,2025-05-08T08:25:00Z,534.7225
PW_115,2025-05-08T08:26:00Z,534.3495
PW_115,2025-05-08T08:27:00Z,534.5465
PW_115,2025-05-08T08:28:00Z,534.6855
PW_115,2025-05-08T08:29:00Z,534.2825
PW_115,2025-05-08T08:30:00Z,534.4834999999999
PW_115,2025-05-08T08:31:00Z,534.5665
PW_115,2025-05-08T08:32:00Z,534.7875
PW_115,2025-05-08T08:33:00Z,534.9625
PW_115,2025-05-08T08:34:00Z,534.4905
PW_115,2025-05-08T08:35:00Z,534.8054999999999
PW_115,2025-05-08T08:36:00Z,534.4365
PW_115,2025-05-08T08:37:00Z,534.5285
PW_115,2025-05-08T08:38:00Z,534.8265
PW_115,2025-05-08T08:39:00Z,534.6754999999999
PW_115,2025-05-08T08:40:00Z,534.6335
PW_115,2025-05-08T08:41:00Z,534.5645
PW_115,2025-05-08T08:42:00Z,534.3765
PW_115,2025-05-08T08:43:00Z,534.7635
PW_115,2025-05-08T08:44:00Z,534.5345
PW_115,2025-05-08T08:45:00Z,534.3285
PW_115,2025-05-08T08:46:00Z,534.2615
PW_115,2025-05-08T08:47:00Z,534.7795
PW_115,2025-05-08T08:48:00Z,534.4585
PW_115,2025-05-08T08:49:00Z,534.4205
PW_115,2025-05-08T08:50:00Z,534.2015
PW_115,2025-05-08T08:51:00Z,534.2935
PW_115,2025-05-08T08:52:00Z,534.5775
PW_115,2025-05-08T08:53:00Z,534.5355
PW_115,2025-05-08T08:54:00Z,534.3575
PW_115,2025-05-08T08:55:00Z,534.5055
PW_115,2025-05-08T08:56:00Z,534.2435
PW_115,2025-05-08T08:57:00Z,534.2975
PW_115,2025-05-08T08:58:00Z,534.7725
PW_115,2025-05-08T08:59:00Z,534.3935
PW_115,2025-05-08T09:00:00Z,534.3195
PW_115,2025-05-08T09:01:00Z,534.1095
PW_115,2025-05-08T09:02:00Z,534.3085
PW_115,2025-05-08T09:03:00Z,534.0085
PW_115,2025-05-08T09:04:00Z,534.4995
PW_115,2025-05-08T09:05:00Z,534.4965
PW_115,2025-05-08T09:06:00Z,534.4115
PW_115,2025-05-08T09:07:00Z,534.5775
PW_115,2025-05-08T09:08:00Z,534.1995
PW_115,2025-05-08T09:09:00Z,534.4145
PW_115,2025-05-08T09:10:00Z,534.1145
PW_115,2025-05-08T09:11:00Z,534.3785
PW_115,2025-05-08T09:12:00Z,534.4055
PW_115,2025-05-08T09:13:00Z,533.9885
PW_115,2025-05-08T09:14:00Z,534.3385
PW_115,2025-05-08T09:15:00Z,534.6155
PW_115,2025-05-08T09:16:00Z,534.1885
PW_115,2025-05-08T09:17:00Z,534.3445
PW_115,2025-05-08T09:18:00Z,534.4945
PW_115,2025-05-08T09:19:00Z,534.2395
PW_115,2025-05-08T09:20:00Z,534.3315
PW_115,2025-05-08T09:21:00Z,534.2685
PW_115,2025-05-08T09:22:00Z,534.1905
PW_115,2025-05-08T09:23:00Z,534.2935
PW_115,2025-05-08T09:24:00Z,534.3355
PW_115,2025-05-08T09:25:00Z,534.2305
PW_115,2025-05-08T09:26:00Z,533.8925
PW_115,2025-05-08T09:27:00Z,534.3605
PW_115,2025-05-08T09:28:00Z,534.3135
PW_115,2025-05-08T09:29:00Z,534.0935
PW_115,2025-05-08T09:30:00Z,534.1274999999999
PW_115,2025-05-08T09:31:00Z,534.3065
PW_115,2025-05-08T09:32:00Z,534.3294999999999
PW_115,2025-05-08T09:33:00Z,534.0285
PW_115,2025-05-08T09:34:00Z,534.3785
PW_115,2025-05-08T09:35:00Z,534.4705
PW_115,2025-05-08T09:36:00Z,534.4075
PW_115,2025-05-08T09:37:00Z,534.2305
PW_115,2025-05-08T09:38:00Z,534.2415
PW_115,2025-05-08T09:39:00Z,534.2524999999999
PW_115,2025-05-08T09:40:00Z,534.4435
PW_115,2025-05-08T09:41:00Z,534.0895
PW_115,2025-05-08T09:42:00Z,534.2955
PW_115,2025-05-08T09:43:00Z,533.7875
PW_115,2025-05-08T09:44:00Z,534.4525
PW_115,2025-05-08T09:45:00Z,534.3465
PW_115,2025-05-08T09:46:00Z,534.2325
PW_115,2025-05-08T09:47:00Z,534.4925
PW_115,2025-05-08T09:48:00Z,534.5355
PW_115,2025-05-08T09:49:00Z,534.2814999999999
PW_115,2025-05-08T09:50:00Z,534.1875
PW_115,2025-05-08T09:51:00Z,533.7855
PW_115,2025-05-08T09:52:00Z,534.3065
PW_115,2025-05-08T09:53:00Z,534.1635
PW_115,2025-05-08T09:54:00Z,533.8815
PW_115,2025-05-08T09:55:00Z,533.9355
PW_115,2025-05-08T09:56:00Z,534.0785
PW_115,2025-05-08T09:57:00Z,533.6485
PW_115,2025-05-08T09:58:00Z,534.0405
PW_115,2025-05-08T09:59:00Z,533.9435
PW_115,2025-05-08T10:00:00Z,533.7535
PW_115,2025-05-08T10:01:00Z,533.6285
PW_115,2025-05-08T10:02:00Z,533.8965
PW_115,2025-05-08T10:03:00Z,534.3045
PW_115,2025-05-08T10:04:00Z,534.3855
PW_115,2025-05-08T10:05:00Z,534.2665
PW_115,2025-05-08T10:06:00Z,534.0895
PW_115,2025-05-08T10:07:00Z,534.5085
PW_115,2025-05-08T10:08:00Z,534.0665
PW_115,2025-05-08T10:09:00Z,534.1675
PW_115,2025-05-08T10:10:00Z,534.2435
PW_115,2025-05-08T10:11:00Z,534.4275
PW_115,2025-05-08T10:12:00Z,534.3225
PW_115,2025-05-08T10:13:00Z,534.0945
PW_115,2025-05-08T10:14:00Z,534.0385
PW_115,2025-05-08T10:15:00Z,534.1905
PW_115,2025-05-08T10:16:00Z,534.0665
PW_115,2025-05-08T10:17:00Z,534.0115
PW_115,2025-05-08T10:18:00Z,534.2635
PW_115,2025-05-08T10:19:00Z,534.5595
PW_115,2025-05-08T10:20:00Z,534.3824999999999
PW_115,2025-05-08T10:21:00Z,534.2284999999999
PW_115,2025-05-08T10:22:00Z,534.3155
PW_115,2025-05-08T10:23:00Z,534.2795
PW_115,2025-05-08T10:24:00Z,534.5735
PW_115,2025-05-08T10:25:00Z,534.4275
PW_115,2025-05-08T10:26:00Z,534.4365
PW_115,2025-05-08T10:27:00Z,534.4435
PW_115,2025-05-08T10:28:00Z,534.5255
PW_115,2025-05-08T10:29:00Z,534.3575
PW_115,2025-05-08T10:30:00Z,534.6375
PW_115,2025-05-08T10:31:00Z,534.5755
PW_115,2025-05-08T10:32:00Z,534.6675
PW_115,2025-05-08T10:33:00Z,534.0855
PW_115,2025-05-08T10:34:00Z,534.2125
PW_115,2025-05-08T10:35:00Z,534.8105
PW_115,2025-05-08T10:36:00Z,534.5885
PW_115,2025-05-08T10:37:00Z,534.8525
PW_115,2025-05-08T10:38:00Z,534.2305
PW_115,2025-05-08T10:39:00Z,534.3025
PW_115,2025-05-08T10:40:00Z,534.4235
PW_115,2025-05-08T10:41:00Z,534.4565
PW_115,2025-05-08T10:42:00Z,534.1495
PW_115,2025-05-08T10:43:00Z,534.2435
PW_115,2025-05-08T10:44:00Z,534.2665
PW_115,2025-05-08T10:45:00Z,534.3195
PW_115,2025-05-08T10:46:00Z,534.3025
PW_115,2025-05-08T10:47:00Z,534.3175
PW_115,2025-05-08T10:48:00Z,534.2795
PW_115,2025-05-08T10:49:00Z,534.1475
PW_115,2025-05-08T10:50:00Z,534.1324999999999
PW_115,2025-05-08T10:51:00Z,534.4095
PW_115,2025-05-08T10:52:00Z,534.3645
PW_115,2025-05-08T10:53:00Z,534.4225
PW_115,2025-05-08T10:54:00Z,534.4095
PW_115,2025-05-08T10:55:00Z,534.4145
PW_115,2025-05-08T10:56:00Z,534.5145
PW_115,2025-05-08T10:57:00Z,534.9405
PW_115,2025-05-08T10:58:00Z,534.4345
PW_115,2025-05-08T10:59:00Z,534.2775
PW_115,2025-05-08T11:00:00Z,534.6084999999999
PW_115,2025-05-08T11:01:00Z,534.4925
PW_115,2025-05-08T11:02:00Z,534.6084999999999
PW_115,2025-05-08T11:03:00Z,534.3375
PW_115,2025-05-08T11:04:00Z,534.0895
PW_115,2025-05-08T11:05:00Z,534.3425
PW_115,2025-05-08T11:06:00Z,534.4965
PW_115,2025-05-08T11:07:00Z,534.7135
PW_115,2025-05-08T11:08:00Z,534.1495
PW_115,2025-05-08T11:09:00Z,534.6804999999999
PW_115,2025-05-08T11:10:00Z,534.5285
PW_115,2025-05-08T11:11:00Z,534.4565
PW_115,2025-05-08T11:12:00Z,534.5445
PW_115,2025-05-08T11:13:00Z,534.4205
PW_115,2025-05-08T11:14:00Z,534.2865
PW_115,2025-05-08T11:15:00Z,534.1435
PW_115,2025-05-08T11:16:00Z,534.5285
PW_115,2025-05-08T11:17:00Z,534.6555
PW_115,2025-05-08T11:18:00Z,534.1545
PW_115,2025-05-08T11:19:00Z,534.6245
PW_115,2025-05-08T11:20:00Z,535.0615
PW_115,2025-05-08T11:21:00Z,534.4875
PW_115,2025-05-08T11:22:00Z,534.6105
PW_115,2025-05-08T11:23:00Z,534.6845
PW_115,2025-05-08T11:24:00Z,534.5145
PW_115,2025-05-08T11:25:00Z,534.5415
PW_115,2025-05-08T11:26:00Z,534.5285
PW_115,2025-05-08T11:27:00Z,534.2055
PW_115,2025-05-08T11:28:00Z,534.1675
PW_115,2025-05-08T11:29:00Z,534.5665
PW_115,2025-05-08T11:30:00Z,534.1225
PW_115,2025-05-08T11:31:00Z,534.0915
PW_115,2025-05-08T11:32:00Z,534.6375
PW_115,2025-05-08T11:33:00Z,534.3105
PW_115,2025-05-08T11:34:00Z,534.4834999999999
PW_115,2025-05-08T11:35:00Z,534.4995
PW_115,2025-05-08T11:36:00Z,534.4025
PW_115,2025-05-08T11:37:00Z,534.1115
PW_115,2025-05-08T11:38:00Z,534.2795
PW_115,2025-05-08T11:39:00Z,534.3765
PW_115,2025-05-08T11:40:00Z,534.0335
PW_115,2025-05-08T11:41:00Z,534.5235
PW_115,2025-05-08T11:42:00Z,534.5665
PW_115,2025-05-08T11:43:00Z,534.6875
PW_115,2025-05-08T11:44:00Z,534.3475
PW_115,2025-05-08T11:45:00Z,534.3175
PW_115,2025-05-08T11:46:00Z,534.8645
PW_115,2025-05-08T11:47:00Z,534.5325
PW_115,2025-05-08T11:48:00Z,534.1315
PW_115,2025-05-08T11:49:00Z,534.7365
PW_115,2025-05-08T11:50:00Z,534.5105
PW_115,2025-05-08T11:51:00Z,534.4795
PW_115,2025-05-08T11:52:00Z,534.5305
PW_115,2025-05-08T11:53:00Z,534.3135
PW_115,2025-05-08T11:54:00Z,534.7835
PW_115,2025-05-08T11:55:00Z,534.7655
PW_115,2025-05-08T11:56:00Z,534.5645
PW_115,2025-05-08T11:57:00Z,534.3875
PW_115,2025-05-08T11:58:00Z,534.4995
PW_115,2025-05-08T11:59:00Z,534.4254999999999
PW_115,2025-05-08T12:00:00Z,534.5794999999999
PW_115,2025-05-08T12:01:00Z,533.9825
PW_115,2025-05-08T12:02:00Z,534.4655
PW_115,2025-05-08T12:03:00Z,534.4235
PW_115,2025-05-08T12:04:00Z,534.5175
PW_115,2025-05-08T12:05:00Z,534.2775
PW_115,2025-05-08T12:06:00Z,534.6245
PW_115,2025-05-08T12:07:00Z,534.1225
PW_115,2025-05-08T12:08:00Z,534.2995
PW_115,2025-05-08T12:09:00Z,534.3965
PW_115,2025-05-08T12:10:00Z,534.2535
PW_115,2025-05-08T12:11:00Z,534.0095
PW_115,2025-05-08T12:12:00Z,534.3065
PW_115,2025-05-08T12:13:00Z,534.4165
PW_115,2025-05-08T12:14:00Z,534.2145
PW_115,2025-05-08T12:15:00Z,534.3285
PW_115,2025-05-08T12:16:00Z,534.5635
PW_115,2025-05-08T12:17:00Z,534.5215
PW_115,2025-05-08T12:18:00Z,534.3515
PW_115,2025-05-08T12:19:00Z,534.2555
PW_115,2025-05-08T12:20:00Z,534.6025
PW_115,2025-05-08T12:21:00Z,534.5905
PW_115,2025-05-08T12:22:00Z,534.5504999999999
PW_115,2025-05-08T12:23:00Z,534.3555
PW_115,2025-05-08T12:24:00Z,534.3405
PW_115,2025-05-08T12:25:00Z,534.5775
PW_115,2025-05-08T12:26:00Z,534.7135
PW_115,2025-05-08T12:27:00Z,534.7425
PW_115,2025-05-08T12:28:00Z,534.4055
PW_115,2025-05-08T12:29:00Z,534.3315
PW_115,2025-05-08T12:30:00Z,535.0335
PW_115,2025-05-08T12:31:00Z,534.7524999999999
PW_115,2025-05-08T12:32:00Z,534.6675
PW_115,2025-05-08T12:33:00Z,534.5975
PW_115,2025-05-08T12:34:00Z,534.8195
PW_115,2025-05-08T12:35:00Z,534.4475
PW_115,2025-05-08T12:36:00Z,534.6935
PW_115,2025-05-08T12:37:00Z,534.2574999999999
PW_115,2025-05-08T12:38:00Z,534.2085
PW_115,2025-05-08T12:39:00Z,534.8975
PW_115,2025-05-08T12:40:00Z,534.7044999999999
PW_115,2025-05-08T12:41:00Z,534.7095
PW_115,2025-05-08T12:42:00Z,534.5395
PW_115,2025-05-08T12:43:00Z,534.6205
PW_115,2025-05-08T12:44:00Z,534.5525
PW_115,2025-05-08T12:45:00Z,534.7515
PW_115,2025-05-08T12:46:00Z,534.7764999999999
PW_115,2025-05-08T12:47:00Z,534.4115
PW_115,2025-05-08T12:48:00Z,534.3675
PW_115,2025-05-08T12:49:00Z,534.0405
PW_115,2025-05-08T12:50:00Z,534.7835
PW_115,2025-05-08T12:51:00Z,534.5525
PW_115,2025-05-08T12:52:00Z,534.3425
PW_115,2025-05-08T12:53:00Z,534.1595
PW_115,2025-05-08T12:54:00Z,534.4635
PW_115,2025-05-08T12:55:00Z,534.3584999999999
PW_115,2025-05-08T12:56:00Z,534.5735
PW_115,2025-05-08T12:57:00Z,534.6715
PW_115,2025-05-08T12:58:00Z,534.7455
PW_115,2025-05-08T12:59:00Z,534.2735
PW_115,2025-05-08T13:00:00Z,534.5074999999999
PW_115,2025-05-08T13:01:00Z,534.4225
PW_115,2025-05-08T13:02:00Z,534.3195
PW_115,2025-05-08T13:03:00Z,534.6625
PW_115,2025-05-08T13:04:00Z,534.7145
PW_115,2025-05-08T13:05:00Z,534.5445
PW_115,2025-05-08T13:06:00Z,534.7705
PW_115,2025-05-08T13:07:00Z,534.3245
PW_115,2025-05-08T13:08:00Z,534.7295
PW_115,2025-05-08T13:09:00Z,534.7985
PW_115,2025-05-08T13:10:00Z,534.4075
PW_115,2025-05-08T13:11:00Z,534.1925
PW_115,2025-05-08T13:12:00Z,534.6715
PW_115,2025-05-08T13:13:00Z,534.3555
PW_115,2025-05-08T13:14:00Z,534.5575
PW_115,2025-05-08T13:15:00Z,535.1754999999999
PW_115,2025-05-08T13:16:00Z,534.7385
PW_115,2025-05-08T13:17:00Z,535.0635
PW_115,2025-05-08T13:18:00Z,535.2755
PW_115,2025-05-08T13:19:00Z,534.7235
PW_115,2025-05-08T13:20:00Z,534.5085
PW_115,2025-05-08T13:21:00Z,534.2445
PW_115,2025-05-08T13:22:00Z,534.6915
PW_115,2025-05-08T13:23:00Z,534.7814999999999
PW_115,2025-05-08T13:24:00Z,534.3915
